style-scope src,Link to Commentor Account,Commentor,Comment Date,yt-simple-endpoint href 2,Comment,Likes,Replies
,https://www.youtube.com/@pablogarea9949,@pablogarea9949,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxjWOJLWrtpDKkuFVt4AaABAg,"2019: The Saga Ends

2020: No one is ever really gone: A New Star Wars Story.",453,2 replies
,https://www.youtube.com/@dawgnation4700,@dawgnation4700,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwkOAADHWbRIKr4PIt4AaABAg,Oh yeah chewbacca gets a medal finally after 42yrs,242,5 replies
,https://www.youtube.com/@bigw2743,@bigw2743,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgymJUmr3CFKdrBMyPB4AaABAg,"2019: The end of the Skywalker saga

2029: Guess Who's Back, Back Again: A Star Wars Story 




I apologise if this has already been posted.",213,1 reply
,https://www.youtube.com/@rogercampo5500,@rogercampo5500,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwm9XyMhp0QZ0tJPoR4AaABAg,"2019: The saga will end...

2020: Star Wars: Hobbs and R2-D2",248,6 replies
https://yt3.ggpht.com/ytc/AIdro_mZ9elORKYIza0NIa8IilGCOSd33NAE04jHn0mTIraMqNk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@raps8610,@raps8610,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxwljF7ugWW31xw_QN4AaABAg,look on the right side behind the Falcon its the Ghost from Star Wars Rebels,171,10 replies
https://yt3.ggpht.com/ytc/AIdro_mtaZmG9iQPJ3QnLF0z37YIUoy4u8KhEdu1vrtt5n_Tb-o=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@TrustAlpha,@TrustAlpha,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugy5Cxrs6tEpAGnXcAp4AaABAg,Seems like the Ghost is still around,121,4 replies
https://yt3.ggpht.com/SVMo2Hb6BieU9VZyV32FocZj9UB661t49A3FnGJGJ_euhMViMXfIBOD1mL_VP0fbGGAKNzF5k8E=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Ren722,@Ren722,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxjV8JM3wSTFY3IwNl4AaABAg,"2019: 

2020: Binks: A Star Wars Story",325,8 replies
https://yt3.ggpht.com/L9ULRfBNoAEttC9q7CJZBWAv6ugwSUDbdOXnniDHufQ2juJ653zOM9axG-mT-senVQAA7O_ypMk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@WhoWereTheDancingIsraelis,@WhoWereTheDancingIsraelis,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxffALhSQJ8CxpAwh94AaABAg,"2019: The Saga Will End
2020: Baby Yoda's Day Out",916,5 replies
https://yt3.ggpht.com/ytc/AIdro_kzP6wtc-JF69tJksvnX-kw5bBgDWgYouIU0gvHs7HxI0g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@hannahwilson6395,@hannahwilson6395,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxUCvIrR5L1GAwSrYV4AaABAg,"2019: end of story
2020: Star Wars: the story continues",281,6 replies
https://yt3.ggpht.com/tDhOf1oR97kUkebIpx2mOw0LETzIOJYbkIoRP03B39lB5xYmwqX1xdnvJmkwVh-4Ct1FTdchjaA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Lalo_Runs,@Lalo_Runs,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgyE87fxadY2mb34UDx4AaABAg,"2019: The End of a Saga
2020: Misa Misa: A Star Wars Story",137,2 replies
https://yt3.ggpht.com/ytc/AIdro_kq5Ac-yyimhLB-NCi-B6LDtmH5RjTr-jzyXMsVUIk3pLs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sonicxrich0789,@sonicxrich0789,6 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzX5bu67ZyTDT2f1iV4AaABAg,"Star Wars Saga:

· Invasion of Naboo (32 BBY–22 BBY)
  - (May 19, 1999) 

· Clone Wars (22 BBY–19 BBY)
  - (May 16, 2002) 
  – (August 15, 2008) 
  – (October 3, 2008- ) - Seasons 1-7 
  - (May 19, 2005)

· Early rebellion against the Galactic Empire (19 BBY–0 BBY)
  – (July 2020 - ????) - Seasons 
  – (May 25, 2018) 
  – (October 3, 2014 - March 5, 2018) - Seasons 1-4 
  – (???? - ????) - Seasons
  – (December 16, 2016) 

· Galactic Civil War (0 BBY–5 ABY)
  - (May 25, 1977) 
  - (May 21, 1980) 
  - (May 25, 1983)

· Cold War (5 ABY–34 ABY) 
  – (November 12, 2019 - ????) – Seasons 
  – (October 7, 2018 - March 17, 2019) - Season 1
  - (December 18, 2015)
  - (December 15, 2017)

· First Order–Resistance War (35 ABY–)
  – (October 6, 2019 - 2020) - Season 2
  - (December 20, 2019)

· ???? (?? ABY–?? ABY)
  – (December 16, 2022)
  – (December 20, 2024)
  – (December 18, 2026)",273,16 replies
https://yt3.ggpht.com/ytc/AIdro_mW7p7LIkOTIPmhpLDG8xd7KRsciDb-YUkDrztz87BzGA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@pablogarea9949,@pablogarea9949,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxjWOJLWrtpDKkuFVt4AaABAg,"2019: The Saga Ends

2020: No one is ever really gone: A New Star Wars Story.",453,2 replies
https://yt3.ggpht.com/ytc/AIdro_kzN5aSxgT_IKm5I-9vlg8pp662BCfHPd7q2_KDbXX6AA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@dawgnation4700,@dawgnation4700,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwkOAADHWbRIKr4PIt4AaABAg,Oh yeah chewbacca gets a medal finally after 42yrs,242,5 replies
https://yt3.ggpht.com/Lb5O3pEC_DYixhff-V_RMZCEKMZDWfRNj2tfcx3BBfc8paF98oMpXnb_4lpZIDR5w3Btuw8vPRA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@bigw2743,@bigw2743,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgymJUmr3CFKdrBMyPB4AaABAg,"2019: The end of the Skywalker saga

2029: Guess Who's Back, Back Again: A Star Wars Story 




I apologise if this has already been posted.",213,1 reply
https://yt3.ggpht.com/ytc/AIdro_mph-HgBEDCtJCI0OETARMWqZSxkMkZYi4B7SEDvSs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@rogercampo5500,@rogercampo5500,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwm9XyMhp0QZ0tJPoR4AaABAg,"2019: The saga will end...

2020: Star Wars: Hobbs and R2-D2",248,6 replies
https://yt3.ggpht.com/ytc/AIdro_l01BbL5lABX-SbH32JPbtxYFTw0q_8IG6OWmxVRCh7FG4ikXjaFwgCw3dicMdaW20FGg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@loocas8434,@loocas8434,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgzvnI1Y2435ky1JOWl4AaABAg,"These eggs look nice, how many do you wanna order?
Palpatine: Eggs are cute order 66.",305,8 replies
https://yt3.ggpht.com/iiZ3j8wvioHMZK4DAukBJtgKs80wo5dXg37o1EiVGnUVFnSjVr7ujr7Tr9cTwpw4DDKv6R9KkA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MarcoDeGorilla,@MarcoDeGorilla,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwEHtrsKQDGqqkhBul4AaABAg,"""No one's ever really gone.""

Jar Jar emerged from shadow...",361,7 replies
https://yt3.ggpht.com/ytc/AIdro_mN_SmGnTBS0m5AYuqyZqm8LV3QtOpVMTnNTMkoq098YQk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@92breads38,@92breads38,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugwu2fdjeoumLrfF4bJ4AaABAg,"2019: The Saga ends


2020: Gonk Droid : A Star Wars Story",225,1 reply
https://yt3.ggpht.com/ytc/AIdro_k1n8Trqe83-IJu83UhGT4jUmNdl_0YB3IelN8M7njlcPo=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Mercury888,@Mercury888,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugxt4MHZh68nShDcqIx4AaABAg,"2019: the saga ends

2020: Sega comes back !",218,5 replies
https://yt3.ggpht.com/ytc/AIdro_lYWTl-6ypQqSv-69fcT1sgAqgOjTbF4X_sg2JGXTwUa3I=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@genxtechguy,@genxtechguy,6 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=Ugw-d6LkO_Zh0D5tewF4AaABAg&pp=0gcJCSIANpG00pGi,Where’s JarJar?  I didn’t see him in this trailer.  Disappointing.,378,8 replies
,https://www.youtube.com/@anthonyriveracastillo2235,@anthonyriveracastillo2235,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwS0WmDtachQCImhwh4AaABAg,"2019: The Saga will End.....Marvel Avengers ends, Xmen ends

2020: Marvel vs Star Wars",107,9 replies
,https://www.youtube.com/@healhands5760,@healhands5760,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxAfLkYL5JgOhitcwt4AaABAg,"2019: The saga ends.


2020: ReyLo: A Starwars Love Story",352,11 replies
,https://www.youtube.com/@zekeholloway4413,@zekeholloway4413,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgydSPcWGrDP5ntr7N14AaABAg,"2019: ""The saga will end...""


2020: ""The Tragedy of Darth Plagueis the Wise: A Star Wars Story""",442,8 replies
https://yt3.ggpht.com/g6gPhfxSDyXdru_4vh-SI7IT0sOVcKw_gcyj-40xrLjYNvlMj3THawSMS70J16bjBloOfTfL8w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@anthonyriveracastillo2235,@anthonyriveracastillo2235,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgwS0WmDtachQCImhwh4AaABAg,"2019: The Saga will End.....Marvel Avengers ends, Xmen ends

2020: Marvel vs Star Wars",107,9 replies
https://yt3.ggpht.com/ytc/AIdro_nI8dCmnxwrTeXy8S4WaDdWEjSyOvSNc6Gl3T4vIoNU9Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@healhands5760,@healhands5760,5 years ago,https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgxAfLkYL5JgOhitcwt4AaABAg,"2019: The saga ends.


2020: ReyLo: A Starwars Love Story",352,11 replies
https://yt3.ggpht.com/ytc/AIdro_mkhf8XMsh5LDih0wRGcG59gPFz8BrCTnUKgflTmvEJAQ4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@zekeholloway4413,@zekeholloway4413,5 years ago (edited),https://www.youtube.com/watch?v=8Qn_spdM5Zg&lc=UgydSPcWGrDP5ntr7N14AaABAg,"2019: ""The saga will end...""


2020: ""The Tragedy of Darth Plagueis the Wise: A Star Wars Story""",442,8 replies
